spotid	spotname	geo-coordinates
6892486	Casa Vasca	40.728603279	-74.164809288
495578	Fenster Hall	40.7426733546	-74.1763580177
881113	Robeson Campus Center	40.74202225	-74.17629635
39469	Prudential Center	40.7333401556	-74.1709542274
7050294	Splash Restaurant	40.769491	-74.164654
1143456	McWhorter B.B.Q. Churrasqueria	40.7294295941	-74.1667056084
176473	Ironbound	40.7231559	-74.1523814667
1128413	Spanish Tavern	40.7296093123	-74.167052827
1459684	Blitz	40.722386241	-74.1492551565
38856	Campus center	40.7433976448	-74.1772969312
1187839	QXT	40.73053014	-74.16866803
459608	Arlington Memorial Park, Kearny, NJ	40.7744806094	-74.1304850578
881119	Hill Hall	40.7413450667	-74.1769140667
676565	NJIT	40.7423839569	-74.1773074666
77265	New Jersey College Of Design	40.7410638313	-74.1769951156
7331620	NJIT Pub	40.742883468	-74.17781956
1562378	Babe's Cheesesteaks	40.7443002913	-74.1782096028
6539577	Lava Bien	40.73038995	-74.16945612
884426	Bradley Hall	40.7404317667	-74.1773408667
37459	Cullumore Hall	40.7426171333	-74.1782499167
1241548	Hobby's Delicatessen	40.7350939022	-74.1744240358
878720	Campbell Hall	40.74157995	-74.1781279833
721619	Prudential	40.740221	-74.177614
729791	Skipper's	40.740221	-74.177614
459741	Independence Park, Newark, NJ	40.7244292691	-74.1606330872
1425555	Club Spain	40.7254815102	-74.162902236
6412950	Hallmark House	40.737015	-74.176041
37851	Kupfrian Hall	40.74182315	-74.1783942833
7312744	Gallery Aferro	40.736744677	-74.17597047
7241786	Red Bulls Arena	40.728293	-74.167905
1251973	Colorfury Design Studio	40.7515404	-74.17947585
1359161	Taj Mahal Wraps	40.741381933	-74.17833685
1435962	New Jersey Institute of Technology	40.74108642	-74.17839175
2430775	NJIT Parking Deck	40.739876	-74.177969
881091	Guttenberg Information Technologies Center	40.7439426333	-74.1793309
1360571	Brick City Coffee Co.	40.73277815	-74.17331735
526320	Van Houten Library	40.7432918667	-74.17919715
879126	Tiernan Hall	40.7421879	-74.1790357167
7045931	Uber Burger	40.732707717	-74.17352215
37364	Redwood Hall	40.7438232667	-74.1795380833
37365	New Jersey Institute Of Technology	40.7438232667	-74.1795380833
1440842	Smart Campus	40.7442831	-74.1796738333
37362	XL Lounge	40.7208590512	-74.1524180484
6476976	Campino Mercado	40.720876769	-74.152714606
7293254	Touch Of Class DJ	40.777909185	-74.141921997
1081539	Cypress Hall	40.7424444	-74.1799504
4956443	NJ Swamp 	40.7563966667	-74.105104
1290553	World of Wings	40.744257233	-74.180612383
1290561	Subway	40.745693883	-74.180893017
1363445	Newark City Hall	40.7318117306	-74.1740655899
168282	Essex County College	40.7382583	-74.178685
7211527	Je's	40.73257994	-74.17506736
6973097	Guitar Bar	40.727982754	-74.170199521
1891633	Tony Da Caneca	40.7209961631	-74.1562645485
1134507	Broad & Market	40.7376607	-74.1788709667
305842	Mediterranean Manor	40.7240994914	-74.1646564285
947345	Warren St Station	40.7428842333	-74.18116695
4452289	Arena Lounge	40.728197	-74.171127
1160887	Grace Church	40.7308834791	-74.1743767262
6553964	Chateau Of Spain	40.731529	-74.175346
6545287	Home..:)	40.731529	-74.175346
7533590	Nadia's Salon & Spa	40.721704918	-74.160639206
1181629	O'Neils	40.778929	-74.135855
2930774	JJ's	40.7630056143	-74.1780781746
1083929	Elegance Jewelers	40.723017	-74.1639958333
6916547	The Bagel House	40.778579358	-74.132594531
3011762	Casa Seabra	40.7233597985	-74.1652545333
6944230	Verizon	40.734635008	-74.178707318
790419	Branch Brook Park	40.7551245231	-74.1825199127
352205	Arlington Pizza	40.7784970646	-74.1302251538
7322168	Contemporary Women's Care	40.77920154	-74.133638277
1068710	Sanchez & Associates	40.7315259557	-74.1764748341
565274	Enterprise Development Center	40.7424510432	-74.1826618184
1598836	Work	40.726388	-74.170947
1363205	Omar's Cafe	40.7742191604	-74.1668497312
893063	Branch Brook Park Lions	40.75649395	-74.1829488833
6605506	Melanies	40.7749950886	-74.1661369801
1407926	United States Post Office	40.72871774	-74.17491704
1407921	United States Post Office	40.72871774	-74.17491704
6820804	Daybreak Express	40.71787385	-74.13258663
7582970	New York John F Kennedy Airport	40.766826609	-74.17719841
1201003	U.S. Gas	40.7804775238	-74.1359084845
6574516	Tejada Barber Shop	40.7756066322	-74.1657078266
6369258	Marienny	40.775615335	-74.165718143
813846	Lincoln Cinema	40.7808613167	-74.1392781667
1552758	A1 Barbershop	40.776542	-74.163919
7547530	Arlington Dog And Cat Hospital	40.78089201	-74.14694523
1107467	Essex County Courthouse 	40.7364045527	-74.1816995165
4643662	Arts High School	40.734444417	-74.180531167
459624	Fairlawn Park, Kearny, NJ	40.7810613694	-74.1458594799
6680712	Wash & Lube	40.764991431	-74.180393617
6180150	Casa Mia	40.740860135	-74.184700451
4155436	Newark Retired Teachers Union	40.727890118	-74.176618354
459616	Allan Park, North Arlington, NJ	40.780326144	-74.1274595261
1010259	The Bar	40.71901482	-74.16254174
1285123	C&MA Metro District Office	40.7511087	-74.18654274
1292087	Molly's	40.7825428247	-74.1377484798
7196777	Súper Nails	40.741673726	-74.186258497
535698	Sheraton	40.71667969	-74.15709877
7513999	CalArk Drop Yard	40.73326666	-74.10218215
6420396	Network Tranportation Yard	40.735637917	-74.100718717
1205493	3 Clinton, Janine and Andy's	40.7832026482	-74.1418254375
797090	Figueroa's Barbershop	40.78233735	-74.1539272667
7489215	La Scicilia	40.78194434	-74.15647996
7345233	Bank Of America	40.742280594	-74.187809354
1143745	Lincoln Park	40.7264944895	-74.1781210899
6672942	J & J Sushi	40.78368419	-74.13663476
6605779	Our Lady of Kazan Russian Orthodox Church	40.77588	-74.17207
6572073	Dr. Greenberg DDS	40.78380765	-74.1375516
274102	Santa Barbara	40.78042045	-74.1631108667
459622	Richard D Korte Park, North Arlington, NJ	40.7757155672	-74.1119670868
6425805	Our Humble home	40.780471735	-74.1644375
1205511	Sotto Zero	40.7845383883	-74.1365200281
1018579	Rube's JTC	40.7261707333	-74.1050884333
1146968	UMDNJ-ADMC	40.74308375	-74.1899088667
1069012	UMDNJ Dental School	40.7419165697	-74.1896438599
7049613	Paredes Medical Assoc.	40.76888	-74.18277
993034	Belmont Tavern	40.7688888889	-74.1827777778
459779	General Pulaski Skyway	40.7348360269	-74.0977084637
1718605	Portal Bridge	40.753832291	-74.09442544
890280	Bank of America	40.7853194833	-74.1358461833
794136	North Arlington Bowl-A-Drome	40.7837099833	-74.12588895
6884067	Traffic On Rt 21	40.7225807	-74.1771481
6434072	UMDNJ-SHRP	40.743074934	-74.191089126
6958164	Taxi Lounge	40.78402015	-74.12565505
3321660	Da Krib	40.7510203	-74.19169998
830342	NJMS Library	40.74268937	-74.19110941
137754	Arlington Diner	40.786150423	-74.1460454427
526350	North Arlington Diner	40.7862171667	-74.1461671667
5146859	Chris' Red Hots	40.7778972387	-74.173732996
473244	University of Medicine and Dentistry of New Jersey	40.7425184636	-74.1912435812
68391	Topaz Thai Restaraunt	40.7855823333	-74.1535336333
863610	KFC	40.7867132833	-74.14587785
503974	McDonald's	40.725983	-74.1824265167
6586904	Bensi Ristorante Italiano	40.786856683	-74.145805783
776296	The University Hospital - UMDNJ Newark	40.74505096	-74.19277405
1187861	Riverside Garden	40.78768248	-74.13760366
355522	Hackensack River Bridge 	40.7273847911	-74.0989100933
2361327	The Bullet Hole	40.787565645	-74.151944376
7036699	Food Basic	40.7875	-74.15388
6975283	Shell station	40.778701	-74.176921
6997862	Newark Refrigerated Warehouse 	40.7168662548	-74.1737222672
1056515	Spin Central	40.7790222	-74.176750025
970392	Branch Brook Park	40.7858366167	-74.1620423167
1173969	Franklin Street Carwash	40.7788681984	-74.1771233082
6993481	Dunkin Donuts	40.788144347	-74.133233138
3860487	Howard Johnson Newark	40.710383427	-74.157291701
6546361	Teddy's Bar & Grill	40.712896486	-74.166274991
6565921	Essex Vo-Tech High School North 13th Street	40.766760167	-74.190206583
7145245	Mi Casa	40.790523	-74.146413
651565	The Ramada Plaza	40.7108787103	-74.1669213715
969814	Cherry Blossom Center	40.7842281333	-74.1729478333
42608	Paradox Comics	40.7904333167	-74.1319970667
7430976	Comcast	40.791471291	-74.142280616
6146165	State Fair Halloween	40.79152071	-74.14420586
5467766	Andrea's Bakery 	40.7805547	-74.1802831
1065998	Euro Lounge	40.7916988167	-74.1422405333
1583955	Nunzio's Pasta & Grill	40.7806380797	-74.1806766814
6556694	Pal Joeys	40.791103572	-74.131662228
459619	Holy Cross Cemetery, North Arlington, NJ	40.7908906731	-74.1295409203
988159	Master BBQ & Grill	40.7905668333	-74.1574203
111864	Coppermine Pub	40.7914962769	-74.131187439
656423	The Stack	40.7924478167	-74.1416920833
5990308	The Office	40.773724	-74.189886
5989939	Krauszers 	40.773724	-74.189886
1073011	Applebee's	40.7325995038	-74.1960865245
1299947	Walgreens	40.792144617	-74.15110165
6980788	Violante & Son Butcher Deli	40.7812455333	-74.1814647
1022177	Belleville Elementary School 4	40.7819795609	-74.1804224253
7529931	Lincoln Park Dog Run	40.7260227981	-74.0920583321
3756336	Springhill Suites	40.7093691105	-74.1699939966
7530078	Fairfield Inn & Suites	40.7094675667	-74.1705019333
1241914	Lowe's	40.7225468167	-74.0943787833
760476	Turtle Bar	40.7486836904	-74.0301489195
439882	Anthony Davids	40.7487323122	-74.0281865287
485486	BrianDavid Realtors	40.7487611333	-74.0281147333
351697	Elysian Cafe	40.7487532667	-74.02769945
1073695	D's Soul Full Cafe	40.7485062647	-74.0309465269
6538861	Sassos Deli & Liquors	40.750230933	-74.02911792
7493706	Joe's Italian Deli 	40.747851406	-74.027839478
7180823	10th and Willow	40.749581566	-74.030857086
622743	Lisas Deli	40.7477307667	-74.03052895
5616622	Cornerstone Pets	40.747398943	-74.028269168
463505	Charrito's	40.7494001667	-74.02700865
345512	Josh & Ives	40.7483726667	-74.0314736
58798	McReynolds Manor	40.7485906667	-74.02681295
881231	the marcuzzio lounge	40.747637	-74.030985
6468101	Michael Irene's Bed	40.748769	-74.02677
739834	Helmer's	40.74970665	-74.0269672833
475885	Maxwell's	40.749987957	-74.0271770954
551463	J3	40.7484287	-74.03164715
7040817	Elysian Fields	40.749955446	-74.02695179
468676	Willow Pharmacy	40.7479470333	-74.0316967833
1246947	Bombay West	40.747051317	-74.0276849
6499529	The G Spot	40.748106	-74.031856
759695	McMahon's Brownstone	40.750544499	-74.0310352314
1536974	Schnackenberg's Luncheonette	40.7505325168	-74.0270483494
352042	Elysian Park	40.7484179	-74.0261037333
759698	Sushi House	40.75040817	-74.03184354
780085	Philly's Cheesesteaks	40.75040817	-74.03184354
758886	Robongi Sushi	40.75040817	-74.03184354
556930	Napoli's	40.7507300862	-74.0269129232
530737	Mr Wraps	40.7463069812	-74.0297084421
734937	Newport 	40.7503916	-74.03210175
1014568	Bagels On The Hudson	40.7462228233	-74.0281299001
850847	Sam's Castle	40.7461152237	-74.0288241624
7229523	8th Street Tavern	40.746078125	-74.028513071
343636	CVS	40.7476902	-74.0326166
89868	Columbus Park	40.7484025333	-74.0329075
930745	Ralph's Italian ice	40.7460697667	-74.02811085
791914	Vito's Italian Deli	40.745984825	-74.0283749
627811	Margherita's	40.74595085	-74.0284997833
4744417	The Hoboken Man	40.749561617	-74.025311183
87984	Starbucks	40.7506780167	-74.0257938667
395278	Rogo's Bar & Grill	40.7467308826	-74.0324179677
5010702	High Ground	40.74731782	-74.025312564
1315309	Maxwell Place	40.749484032	-74.0248918533
165943	Blowback Productions	40.74588668	-74.03143811
808291	India On The Hudson	40.7518235353	-74.0266060327
827866	Upper Grand Condominiums	40.7520689987	-74.0311967786
1599588	Delta Tau Delta	40.746450199	-74.025629831
6748065	Hoboken Charter School	40.745215739	-74.028724293
200473	Trinity Episcopal Church	40.7448372167	-74.0285544833
560180	J1	40.7449647918	-74.0276920795
189472	Dunkin' Donuts	40.75259488	-74.03167015
91502	Dunkin' Donuts	40.7446722833	-74.0284543667
927785	The Lighthouse At Pier 60	40.74980962	-74.0237413
93313	maroon	40.7451661	-74.03226195
527540	JFK Stadium	40.7498233333	-74.0348062
960071	Hoboken Bagels	40.7444806261	-74.0287771222
747086	Mike's Hair Design	40.7455208167	-74.03303095
227160	Benny Tudino's	40.74443205	-74.0288153833
295790	Dunkin' Donuts	40.7523519	-74.032769
1537421	Stevens Institute of Technology	40.7452411571	-74.0257501602
485162	Shipyard Marina	40.7504058667	-74.02366545
5310597	Rite Aid	40.753311483	-74.029859183
91594	A&P Fresh Market	40.7454059667	-74.0331365833
534741	Trinity	40.74774777	-74.02325212
740310	Clinton Social	40.7454156833	-74.03330325
1514537	Hoboken Historical Museum	40.7526050545	-74.0255570412
4905683	Margaret & Phillipe House	40.745026316	-74.032710576
570752	Bin 14	40.7529294031	-74.0262150728
87894	New York Sports Club	40.7534398833	-74.0280849167
878367	Haven Savings Bank	40.74413685	-74.0286479
200456	Benny Tudino's	40.74413085	-74.0287374833
7024048	Hoboken Bagel	40.744086241	-74.028816255
1537193	Shipyard Park	40.7517841748	-74.0241408348
6538789	Uptown Bagel	40.753332529	-74.026770297
2655678	Anika's Kati Roll Grill	40.743999704	-74.028883582
7469458	South Constitution	40.75168004	-74.02391321
7149810	Sushi House	40.753203	-74.026223
641536	Dino & Harry's	40.75322031	-74.02626496
200448	Mikie Squared Bar & Grill	40.7439339667	-74.0287450333
747718	Dino's Sandwich Cafe	40.74392385	-74.0288261667
6538757	CVS	40.75377781	-74.028322763
28440	Madison Bar & Grill	40.7531799667	-74.0258477
6458094	Park & Sixth Comfort Food	40.744120827	-74.03149575
1007924	Liberty Bar And Grille	40.7530418667	-74.0254591667
1260098	S.C. Williams Library @ Stevens Institute Of Technology	40.7447046823	-74.0253531933
1093499	Willie McBrides	40.7457071167	-74.03446885
4265749	Mr. L's Hair Creations	40.7440584898	-74.0317100286
238150	Lua	40.7519561174	-74.0237405954
226091	City Bistro	40.7532516	-74.0255803333
383823	Baja	40.7535000818	-74.0261098095
483246	Hudson Tavern	40.753151759	-74.0253226199
836413	Big Fun Toys	40.7435763333	-74.02900995
1058892	Chez Tom&Monk	40.7436355174	-74.0302575126
393387	Backyards Bistro	40.7472003333	-74.0358332833
978219	DC's	40.7470613833	-74.03579435
6635456	Hess	40.754182417	-74.029008533
1035742	OYO	40.7434917572	-74.0290654143
7513451	Ayame Hibachi & Sushi	40.74351792	-74.029912949
200435	Sullivan's Bar & Grill	40.7434328	-74.0291355667
287014	Court Street	40.7434362849	-74.0285070428
2154861	Chicken Factory	40.7433611155	-74.0292692184
200431	It's Greek To Me	40.74336045	-74.0290557
266311	ShopRite	40.749825401	-74.0363287926
1080063	Zacks Oak Bar and Grill	40.74333518	-74.0291267
1050188	The Union Club	40.7434737167	-74.0275137833
795144	Buddhakan	40.74503886	-74.02389341
764736	Viva La Nails	40.7432766833	-74.0291324333
6478437	Hoboken Mini Mart	40.743266892	-74.028998165
786237	Shop Rite	40.75416357	-74.03156253
779303	Carpe Diem	40.75416357	-74.03156253
304578	Battaglia's Home	40.7544562167	-74.0295226167
5139547	House of El	40.744484955	-74.033989023
140407	Malibu Diner	40.754552	-74.0297047
5328771	KoKo Fit Club	40.753908372	-74.032731438
3933125	Pierce Dining Hall	40.7448899746	-74.0235829353
3647299	Pierce Building	40.7434350333	-74.0263954333
482253	Hudson Tea Buildings	40.7540680517	-74.0257124716
200426	Farside	40.7429723	-74.0290333
1537301	Sybil's Cave	40.7453593833	-74.0228954
200491	Philly's Cheesesteaks	40.74288995	-74.0291456167
3586078	Hayden Hall	40.74372725	-74.0251177
7245757	Harvest	40.742841728	-74.029577285
579505	Robongi	40.742795198	-74.0293792622
1471863	Turning Point	40.75303828	-74.023366567
269147	Clearview Cinemas Hoboken	40.7544012016	-74.0324985981
1934754	Wild Ginger	40.7426878167	-74.0295809167
200423	Hoboken Cottage	40.7426789	-74.0291473167
878438	Piri Piri Portuguese BBQ	40.7426725418	-74.0291941166
484994	Turning Point	40.7532033696	-74.0234008815
1454532	Riverfront Car Wash	40.75505175	-74.0294015
200414	Symposia Bookstore	40.74252675	-74.02927065
651224	Dino Sandwich & Cafe	40.7427389	-74.03139448
200408	East LA	40.7424548833	-74.0293322833
200395	Karma Kafe	40.7424539061	-74.029112531
767477	7-11	40.7424393209	-74.02936986
28436	Hoboken North	40.7528467667	-74.0225669667
4605279	Karma Kafe	40.742398982	-74.029347992
200402	Stacks Pancake House	40.74239805	-74.0293336833
677661	Hoboken Public Library	40.7428026007	-74.0322196484
7249681	Mamoun's Falafel	40.7423862574	-74.0295672417
3734801	Flacoz Tacoz	40.742289408	-74.029121314
7340191	Pilsener Haus & Biergarten	40.7552723961	-74.0313345509
1328151	Cornucopia Destiny	40.751866071	-74.021382464
506182	Stevens Babbio Center	40.7426413861	-74.0260150707
506187	Stevens Babbio Center	40.7426413861	-74.0260150707
1368804	DeBaun Center for the Performing Arts	40.7422661063	-74.0277779102
581255	Animal Infirmary of Hoboken	40.7442304104	-74.0355680746
1197735	7-Eleven	40.742152783	-74.029400083
589980	Supercuts	40.7421275799	-74.029608719
1308373	Oyo Organic Yogurt	40.7420666182	-74.0294708625
6404046	Hoboken Gourmet Company	40.742038378	-74.029428651
467206	Subway	40.7419789167	-74.0294615833
1192108	Baron Drug	40.74195653	-74.02923327
622499	The Cheese Store	40.7468261707	-74.0379059315
5236914	Yafit	40.741894991	-74.029534359
878259	Koa Koa Frozen Yogurt	40.7418271531	-74.0296983719
122693	Hoboken Gourmet Company	40.7418201667	-74.0297203333
205725	Church Square Park	40.7421766901	-74.0322196484
6366781	EAS Building, Stevens Institute	40.741981997	-74.026865076
39842	9th St/Congress St Light Rail	40.7484561667	-74.0385801167
6553342	Grimaldi's Pizzeria	40.7416747733	-74.0294410456
1232965	Applebee's	40.74459254	-74.03683656
5236776	Dor L'Dor	40.741647298	-74.029584938
315708	Pizza Republic	40.7416542801	-74.0298756052
